Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
A&J,2021-01-23 18:39:38,00:00:12,Autoplayed: user action: None; ,Zwiastun: Śledztwo Spensera,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,00:00:12,PL (Poland)
A&J,2021-01-23 18:39:14,00:00:12,Autoplayed: user action: None; ,Zwiastun: Upadek Grace,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,00:00:12,PL (Poland)
A&J,2021-01-23 18:38:57,00:00:08,Autoplayed: user action: None; ,Zwiastun: Były lokator,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,PL (Poland)
A&J,2021-01-23 18:38:22,00:00:05,Autoplayed: user action: None; ,Zwiastun: Tajemnice grobowca w Sakkarze,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,PL (Poland)
A&J,2021-01-23 18:38:04,00:00:07,Autoplayed: user action: None; ,Anihilacja (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,PL (Poland)
A&J,2021-01-23 18:37:50,00:00:11,Autoplayed: user action: None; ,The Dark Tower_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,00:00:11,PL (Poland)
A&J,2021-01-23 18:37:42,00:00:04,Autoplayed: user action: None; ,El Camino: Film „Breaking Bad” (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-23 18:37:31,00:00:08,Autoplayed: user action: None; ,Jego ostatnie życzenie (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,PL (Poland)
A&J,2021-01-23 18:37:05,00:00:13,Autoplayed: user action: None; ,Zwiastun: Wyspa Róży,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:13,00:00:13,PL (Poland)
A&J,2021-01-23 18:36:54,00:00:04,Autoplayed: user action: None; ,Ofrenda a la tormenta_hook_01_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-23 18:36:39,00:00:09,Autoplayed: user action: None; ,Zwiastun: Dylemat społeczny,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,PL (Poland)
A&J,2021-01-23 18:36:13,00:00:06,Autoplayed: user action: None; ,Deliver Us from Evil_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
A&J,2021-01-23 18:35:56,00:00:08,Autoplayed: user action: None; ,Zwiastun: Diabeł wcielony,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,PL (Poland)
A&J,2021-01-23 18:35:40,00:00:08,Autoplayed: user action: None; ,The Hard Way_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,PL (Poland)
A&J,2021-01-23 18:35:16,00:00:07,Autoplayed: user action: None; ,Fala,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:39,00:00:39,PL (Poland)
A&J,2021-01-23 18:34:35,00:00:04,Autoplayed: user action: None; ,Anatomy Of Evil_hook_03_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-23 18:34:19,00:00:07,Autoplayed: user action: None; ,A Grain of Truth_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,PL (Poland)
A&J,2021-01-23 18:33:50,00:00:04,Autoplayed: user action: None; ,Zwiastun: Tyler Rake: Ocalenie,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-23 18:33:27,00:00:07,Autoplayed: user action: None; ,Force 2_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,PL (Poland)
A&J,2021-01-23 18:32:49,00:00:08,Autoplayed: user action: None; ,Zodiac_hook_02_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,PL (Poland)
A&J,2021-01-23 18:30:34,00:00:03,Autoplayed: user action: None; ,Czarne lustro: Sezon 5: Striking Vipers (Odcinek 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:03,Not latest view,PL (Poland)
A&J,2021-01-23 18:30:19,00:00:04,Autoplayed: user action: None; ,Sezon 1 (zwiastun): Biohakerzy,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,PL (Poland)
A&J,2021-01-23 18:30:07,00:00:05,Autoplayed: user action: None; ,Zoo: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,PL (Poland)
A&J,2021-01-23 18:29:43,00:00:10,Autoplayed: user action: None; ,Black Mirror: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,Not latest view,PL (Poland)
A&J,2021-01-23 18:29:23,00:00:12,Autoplayed: user action: None; ,Salvation: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,00:00:12,PL (Poland)
A&J,2021-01-23 18:29:10,00:00:07,Autoplayed: user action: None; ,Salvation: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,PL (Poland)
A&J,2021-01-23 18:28:44,00:00:17,Autoplayed: user action: None; ,Berlińskie psy (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:17,00:00:17,PL (Poland)
A&J,2021-01-23 18:28:14,00:00:07,Autoplayed: user action: None; ,Marseille (zwiastun) – popremierowy,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,PL (Poland)
A&J,2021-01-23 18:27:34,00:00:18,Autoplayed: user action: None; ,Sezon 1 (zwiastun): Arsenał szpiega,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:18,Not latest view,PL (Poland)
A&J,2021-01-23 18:27:23,00:00:05,Autoplayed: user action: None; ,Homeland: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,PL (Poland)
A&J,2021-01-23 18:27:06,00:00:06,Autoplayed: user action: None; ,The Blacklist: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
A&J,2021-01-23 18:26:18,00:00:04,Autoplayed: user action: None; ,22 lipca (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-23 18:26:07,00:00:05,Autoplayed: user action: None; ,The Highwaymen (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,PL (Poland)
A&J,2021-01-23 18:25:42,00:00:04,Autoplayed: user action: None; ,Tower Heist_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-23 18:25:26,00:00:13,Autoplayed: user action: None; ,Zwiastun: Bestia,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:13,00:00:13,PL (Poland)
A&J,2021-01-23 18:24:45,00:00:36,Autoplayed: user action: None; ,Zwiastun: Power,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:36,00:00:36,PL (Poland)
A&J,2021-01-23 18:24:23,00:00:06,Autoplayed: user action: None; ,How I Became a Gangster_hook_04_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
A&J,2021-01-23 18:23:51,00:00:04,Autoplayed: user action: None; ,Sherlock Holmes: A Game of Shadows_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-23 18:23:41,00:00:05,Autoplayed: user action: None; ,Only the Brave_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,PL (Poland)
A&J,2021-01-23 18:23:20,00:00:17,Autoplayed: user action: None; ,Spectral (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:17,Not latest view,PL (Poland)
A&J,2021-01-23 18:23:09,00:00:07,Autoplayed: user action: None; ,Point Blank (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,PL (Poland)
A&J,2021-01-23 18:22:35,00:00:09,Autoplayed: user action: None; ,All My Friends Are Dead (Hook),HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,00:00:09,PL (Poland)
A&J,2021-01-23 18:22:09,00:00:05,Autoplayed: user action: None; ,Us_hook_01_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,PL (Poland)
A&J,2021-01-23 18:21:43,00:00:14,Autoplayed: user action: None; ,Sightless_hook_01_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:14,00:00:14,PL (Poland)
A&J,2021-01-23 18:20:57,00:00:12,Autoplayed: user action: None; ,Wędrująca Ziemia (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,Not latest view,PL (Poland)
A&J,2021-01-23 18:20:43,00:00:11,Autoplayed: user action: None; ,Orbiter 9 (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,Not latest view,PL (Poland)
A&J,2021-01-23 18:19:59,00:00:29,Autoplayed: user action: None; ,Illang: Wilcza brygada (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:29,00:00:29,PL (Poland)
A&J,2021-01-23 18:19:23,00:00:19,Autoplayed: user action: None; ,3% (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:19,Not latest view,PL (Poland)
A&J,2021-01-23 18:09:59,00:00:08,Autoplayed: user action: None; ,Crime: Season 1_hook_01_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,PL (Poland)
A&J,2021-01-23 18:07:52,00:01:59,,Sezon 2 (zwiastun): Snowpiercer,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:59,Not latest view,PL (Poland)
A&J,2021-01-23 17:23:29,00:43:42,Autoplayed: user action: Unspecified; ,Snowpiercer: Sezon 1: 994 wagony (Odcinek 10),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:43:42,00:43:42,PL (Poland)
A&J,2021-01-23 15:27:16,00:00:03,Autoplayed: user action: None; ,Snowpiercer: Sezon 1: 994 wagony (Odcinek 10),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,Not latest view,PL (Poland)
A&J,2021-01-23 14:13:12,00:42:26,Autoplayed: user action: Unspecified; ,Snowpiercer: Sezon 1: Pociąg pragnął krwi (Odcinek 9),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:42:26,00:42:26,PL (Poland)
A&J,2021-01-23 14:12:58,00:00:04,Autoplayed: user action: None; ,Sezon 1 (zwiastun): Przeznaczenie: Saga Winx,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-22 20:45:18,00:00:04,Autoplayed: user action: None; ,Snowpiercer: Sezon 1: Pociąg pragnął krwi (Odcinek 9),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,Not latest view,PL (Poland)
A&J,2021-01-22 19:58:22,00:46:54,Autoplayed: user action: None; ,Snowpiercer: Sezon 1: To jego okrążenia (Odcinek 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:47:02,00:47:02,PL (Poland)
A&J,2021-01-22 18:24:29,00:45:31,Autoplayed: user action: Unspecified; ,Snowpiercer: Sezon 1: Wszechświat jest obojętny (Odcinek 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:45:31,00:45:31,PL (Poland)
A&J,2021-01-22 18:22:33,00:00:39,Autoplayed: user action: None; ,Doomsday_hook_02_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:39,00:00:39,PL (Poland)
A&J,2021-01-18 21:21:05,00:00:02,Autoplayed: user action: None; ,Snowpiercer: Sezon 1: Wszechświat jest obojętny (Odcinek 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:02,Not latest view,PL (Poland)
A&J,2021-01-18 21:20:44,00:00:07,Autoplayed: user action: None; ,Snowpiercer: Sezon 1: Wszechświat jest obojętny (Odcinek 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:19,Not latest view,PL (Poland)
A&J,2021-01-18 20:35:37,00:45:06,Autoplayed: user action: None; ,Snowpiercer: Sezon 1: Kłopoty nadchodzą znienacka (Odcinek 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:45:14,00:45:14,PL (Poland)
A&J,2021-01-18 19:48:27,00:46:21,Autoplayed: user action: Unspecified; ,Snowpiercer: Sezon 1: W pociągu nigdy nie było sprawiedliwości (Odcinek 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:46:21,00:46:21,PL (Poland)
A&J,2021-01-18 19:29:45,00:00:09,Autoplayed: user action: None; ,Zwiastun: Power,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,PL (Poland)
A&J,2021-01-18 19:29:17,00:00:05,Autoplayed: user action: None; ,The Core_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,PL (Poland)
A&J,2021-01-18 19:28:54,00:00:11,Autoplayed: user action: None; ,War of the Worlds_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,Not latest view,PL (Poland)
A&J,2021-01-18 19:28:45,00:00:04,Autoplayed: user action: None; ,Oblivion_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,PL (Poland)
A&J,2021-01-18 19:28:34,00:00:08,Autoplayed: user action: None; ,Anon (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,PL (Poland)
A&J,2021-01-18 19:28:12,00:00:06,Autoplayed: user action: None; ,Arq (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
A&J,2021-01-18 19:27:51,00:00:18,Autoplayed: user action: None; ,Arés_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:18,Not latest view,PL (Poland)
A&J,2021-01-18 19:27:39,00:00:04,Autoplayed: user action: None; ,Orbiter 9 (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,PL (Poland)
A&J,2021-01-18 19:27:18,00:00:06,Autoplayed: user action: None; ,TAU (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,PL (Poland)
A&J,2021-01-18 19:27:08,00:00:07,Autoplayed: user action: None; ,The Titan (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,PL (Poland)
A&J,2021-01-18 19:26:44,00:00:06,Autoplayed: user action: None; ,Jestem matką (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
A&J,2021-01-18 19:26:03,00:00:04,Autoplayed: user action: None; ,Teaser: Zagubiona kula,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,PL (Poland)
A&J,2021-01-18 19:25:07,00:00:19,Autoplayed: user action: None; ,Sherlock Holmes: A Game of Shadows_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:19,Not latest view,PL (Poland)
A&J,2021-01-18 19:24:57,00:00:07,Autoplayed: user action: None; ,Oblivion_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,PL (Poland)
A&J,2021-01-18 19:24:03,00:00:08,Autoplayed: user action: None; ,Paradoks Cloverfield (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,PL (Poland)
A&J,2021-01-18 19:23:47,00:00:06,Autoplayed: user action: None; ,Carte Blanche_hook_03_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
A&J,2021-01-18 19:23:30,00:00:07,Autoplayed: user action: None; ,Steel Rain (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,PL (Poland)
A&J,2021-01-18 19:23:21,00:00:04,Autoplayed: user action: None; ,Apostoł (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-18 19:23:10,00:00:09,Autoplayed: user action: None; ,Terminator Genisys_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,00:00:09,PL (Poland)
A&J,2021-01-18 19:21:40,00:00:01,Autoplayed: user action: None; ,Król,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:01,00:00:01,PL (Poland)
A&J,2021-01-18 19:21:18,00:00:06,Autoplayed: user action: None; ,Operacja Overlord,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
A&J,2021-01-18 19:21:00,00:00:02,Autoplayed: user action: None; ,Zawód: Chuligan,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:02,00:00:02,PL (Poland)
A&J,2021-01-18 19:20:53,00:00:02,Autoplayed: user action: None; ,Król wyjęty spod prawa,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:02,00:00:02,PL (Poland)
A&J,2021-01-18 19:20:31,00:00:03,Autoplayed: user action: None; ,Medal Honoru: Sezon 1: Sylvester Antolak (Odcinek 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:03,00:00:03,PL (Poland)
A&J,2021-01-18 19:20:25,00:00:01,Autoplayed: user action: None; ,Kryptonim Anioł,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:01,00:00:01,PL (Poland)
A&J,2021-01-18 19:20:01,00:00:05,Autoplayed: user action: None; ,My Honor Was Loyalty,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,PL (Poland)
A&J,2021-01-18 19:19:01,00:00:04,Autoplayed: user action: None; ,Zwiastun: Król,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-18 19:18:46,00:00:06,Autoplayed: user action: None; ,The Saint_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
A&J,2021-01-18 19:18:35,00:00:06,Autoplayed: user action: None; ,Godzilla_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
A&J,2021-01-18 19:17:20,00:00:04,Autoplayed: user action: None; ,Batman Begins_hook_01_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-18 19:16:47,00:00:03,Autoplayed: user action: None; ,Seks dla opornych,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:03,00:00:03,PL (Poland)
A&J,2021-01-18 19:16:41,00:00:02,Autoplayed: user action: None; ,"Giń, 2020!",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:02,00:00:02,PL (Poland)
A&J,2021-01-18 19:15:13,00:00:15,Autoplayed: user action: None; ,Spirited Away: W krainie Bogów,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:15,Not latest view,PL (Poland)
A&J,2021-01-18 19:13:58,00:00:10,Autoplayed: user action: Unspecified; ,Fauda: Sezon 1: Odcinek 2 (Odcinek 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,00:00:10,PL (Poland)
A&J,2021-01-18 19:12:11,00:00:43,Autoplayed: user action: None; ,Illang: Wilcza brygada (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:43,Not latest view,PL (Poland)
A&J,2021-01-18 19:12:05,00:00:04,Autoplayed: user action: None; ,Zwiastun: W strefie wojny,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,PL (Poland)
A&J,2021-01-18 19:11:53,00:00:04,Autoplayed: user action: None; ,In the Shadow of Iris_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-18 19:11:26,00:00:09,Autoplayed: user action: None; ,Doomsday_hook_02_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,PL (Poland)
A&J,2021-01-18 19:10:51,00:00:08,Autoplayed: user action: None; ,Klip nr 1: Enola Holmes,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,PL (Poland)
A&J,2021-01-18 19:10:20,00:00:08,Autoplayed: user action: None; ,Zwiastun: W strefie wojny,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,PL (Poland)
A&J,2021-01-18 19:10:11,00:00:06,Autoplayed: user action: None; ,Zwiastun: Tyler Rake: Ocalenie,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,PL (Poland)
A&J,2021-01-18 19:09:22,00:00:02,Autoplayed: user action: None; ,Message from the King,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:02,00:00:02,PL (Poland)
A&J,2021-01-18 19:09:06,00:00:09,Autoplayed: user action: None; ,Black Mirror: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,PL (Poland)
A&J,2021-01-18 19:08:56,00:00:07,Autoplayed: user action: None; ,Marvel: Iron Fist (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,PL (Poland)
A&J,2021-01-18 19:08:49,00:00:04,Autoplayed: user action: None; ,Sezon 1 (klip bonusowy nr 2): Wiedźmin,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,PL (Poland)
A&J,2021-01-18 19:08:36,00:00:03,Autoplayed: user action: None; ,Jack Reacher: Jednym strzałem,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:03,00:00:03,PL (Poland)
A&J,2021-01-18 19:08:14,00:00:14,Autoplayed: user action: None; ,Beyond Skyline_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:14,Not latest view,PL (Poland)
A&J,2021-01-18 19:08:05,00:00:04,Autoplayed: user action: None; ,Message from the King (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,PL (Poland)
A&J,2021-01-18 19:07:56,00:00:06,Autoplayed: user action: None; ,Edge of Tomorrow_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
A&J,2021-01-18 19:07:28,00:00:16,Autoplayed: user action: None; ,Bliscy wrogowie (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:16,00:00:16,PL (Poland)
A&J,2021-01-18 19:07:16,00:00:06,Autoplayed: user action: None; ,Bliscy wrogowie (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,PL (Poland)
A&J,2021-01-18 19:07:06,00:00:08,Autoplayed: user action: None; ,Crime: Season 1_hook_01_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,PL (Poland)
A&J,2021-01-18 19:06:46,00:00:12,Autoplayed: user action: None; ,Paradise Beach (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,Not latest view,PL (Poland)
A&J,2021-01-18 19:06:38,00:00:06,Autoplayed: user action: None; ,Orbiter 9 (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,PL (Poland)
A&J,2021-01-18 19:06:23,00:00:03,Autoplayed: user action: None; ,Niebo o północy,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:03,00:00:03,PL (Poland)
A&J,2021-01-18 19:06:09,00:00:05,Autoplayed: user action: None; ,Marvel: Iron Fist (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,PL (Poland)
A&J,2021-01-18 19:05:41,00:00:09,Autoplayed: user action: None; ,Leśni złodzieje (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,00:00:09,PL (Poland)
A&J,2021-01-18 19:04:13,00:01:12,Autoplayed: user action: None; ,3% (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:13,Not latest view,PL (Poland)
A&J,2021-01-18 19:03:26,00:00:12,Autoplayed: user action: None; ,The OA: Część II (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,Not latest view,PL (Poland)
A&J,2021-01-18 19:03:17,00:00:05,Autoplayed: user action: None; ,The I-Land: Miniserial (zapowiedź premiery),TEASER_TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,PL (Poland)
A&J,2021-01-18 19:03:06,00:00:08,Autoplayed: user action: None; ,Sezon 1 (zwiastun): Biohakerzy,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,PL (Poland)
A&J,2021-01-18 19:02:55,00:00:08,Autoplayed: user action: None; ,Podróżnicy: Sezon 3 (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,PL (Poland)
A&J,2021-01-18 19:02:28,00:00:11,Autoplayed: user action: None; ,Sezon 1 (klip bonusowy): Barbarzyńcy,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,00:00:11,PL (Poland)
A&J,2021-01-18 19:02:12,00:00:04,Autoplayed: user action: None; ,Lepsi niż my (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,PL (Poland)
A&J,2021-01-18 19:02:01,00:00:04,Autoplayed: user action: None; ,Sezon 3 (zwiastun): Star Trek: Discovery,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,PL (Poland)
A&J,2021-01-18 19:01:54,00:00:04,Autoplayed: user action: None; ,Suburra: Serial (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
A&J,2021-01-18 19:01:30,00:00:07,Autoplayed: user action: None; ,Dirty John: Season 2_hook_01_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,PL (Poland)
A&J,2021-01-18 19:01:15,00:00:11,Autoplayed: user action: None; ,Sezon 3 (zwiastun): Star Trek: Discovery,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,Not latest view,PL (Poland)
A&J,2021-01-18 19:00:56,00:00:06,Autoplayed: user action: None; ,Rozczarowani: Część 1 (zwiastun),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
